state,year,sid,cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,poverty,northeast,midwest,south,west,effyear,treatment_date,post,time_til,f2001,f2002,f2003,f2004,f2005,f2006,f2007,f2008,f2009,f2010,castle,lhomicide,castle_sum,d2005,d2006,d2007,d2008,d2009,d2010,dinf
Tennessee,2009,43,1,1,1,1,1,468,.59266549,13,5,7.5986943,156.73119,483.7348,1036.4099,2570.3882,243.80768,7.5986943,.73064369,.22731136,.097419158,5541337,389.6532551620665,4,43169,3.5567951,13.015974,6.7086158,29.884737,437.81793,12.80476173890886,0,0,1,0,2007,2007,1,2,0,0,0,0,0,0,0,0,1,0,1,2.0279765,4,0,0,1,0,0,0,0
Illinois,2009,14,0,0,0,0,0,773,.011473193,2,15,6.0461273,179.29544,286.17816,608.91467,1946.1882,208.65005,5.3969312,.53969312,.02346492,.12514624,12097512,413.1923985692265,4.5,58322,.34592238,3.0660355,.59637058,6.3135214,353.23306,10.14990520364849,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.799418,0,0,0,0,0,0,0,1
Alabama,2009,1,1,0,1,0,1,322,.29672787,0,0,6.9496002,135.21504,282.79694,1054.181,2548.302,239.37273,6.8632698,.49640003,.021582609,.021582609,4332380,348.8382828837729,4.0999999,44851,2.2222428,4.6948099,3.4716945,10.414437,685.98169,14.7059814697695,0,0,1,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.9386841,5,0,1,0,0,0,0,0
Oregon,2009,38,0,0,0,0,0,88,.22809124,4,2,2.3608906,67.04393,165.77208,529.56384,2282.1226,267.66595,2.3608906,.16096981,.1341415,.080484904,3343908,230.3891135760912,5.0999999,53809,2.7448123,19.385941,5.0559406,43.240574,386.40802,10.80412499386945,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,.85903895,0,0,0,0,0,0,0,1
Arizona,2009,3,1,1,1,1,1,380,.453226,17,14,6.0080333,129.63123,273.04932,858.64282,2466.0764,417.9852,5.9764123,.71147764,.28459105,.23715921,5020782,358.9679854652124,4,50370,.26902184,4.0020657,.56620663,9.4672308,642.33783,12.88169850832002,0,0,0,1,2006,2005,1,4,0,0,0,0,0,0,0,0,1,0,1,1.7930975,5,0,1,0,0,0,0,0
Indiana,2009,15,1,1,1,0,1,312,.4664489,3,7,4.91922,115.83817,191.95995,770.6778,2163.0378,218.16425,4.6511855,.96177059,.063066922,.12613384,5902331,264.0821058663094,2.9000001,51740,.10809289,3.3498631,.1670357,6.2777061,454.20798,8.968033138094086,0,1,0,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.59315,5,0,1,0,0,0,0,0
South Carolina,2009,41,1,0,1,1,1,305,.55240744,8,2,6.9053473,130.2507,522.49707,1028.8514,2699.8774,308.29544,6.8827066,1.267867,.20376435,.067921445,3876975,316.8965495005771,3.5999999,47568,.017694207,1.3032326,.033402331,2.3638532,549.89203,13.02461326162794,0,0,1,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.932296,5,0,1,0,0,0,0,0
South Dakota,2009,42,1,0,1,0,0,30,.21367522,0,0,3.7664168,14.689026,141.74283,329.0593,1367.3348,108.7239,3.2642279,.37664169,.12554723,.12554723,726426,249.5780712694755,2.7,46181,10.441257,40.579632,18.194008,92.379814,431.12918,11.60228295793377,0,1,0,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.3261241,5,0,1,0,0,0,0,0
Pennsylvania,2009,39,0,0,0,0,0,664,.42081809,12,30,5.3049569,139.84633,210.87202,437.595,1634.5338,142.38696,5.3049569,1.4940164,.10386211,.24767117,11847753,226.3213961330896,4.1999998,53400,.038403906,.47389576,.061235242,1.0487474,410.88647,9.587708319037374,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.6686417,0,0,0,0,0,0,0,1
Massachusetts,2009,22,0,0,0,0,0,173,.24561404,0,1,2.65697,114.67974,324.5036,530.08856,1640.2413,182.20979,2.65697,.21501492,.015358209,.030716417,6127881,323.1296430201565,2.8,59195,1.7168578,8.587781,3.2276411,18.954121,173.79349,8.639479128266361,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,.97718638,0,0,0,0,0,0,0,1
Maine,2009,20,0,0,0,0,0,26,.19298245,0,0,1.9751135,30.310396,59.253407,511.17459,1819.7633,77.637154,1.9751135,.37982953,.075965904,.075965904,1240011,232.3366486265041,3.3,47183,8.4043608,15.418896,17.970566,39.550777,167.5808,10.05853980327594,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,.68062586,0,0,0,0,0,0,0,1
Rhode Island,2009,40,0,0,0,0,0,32,.29044586,0,0,3.0263453,74.240036,148.0072,544.08014,1835.0055,227.16504,3.0263453,.18914658,.094573289,.094573289,1009503,308.5676813243745,4.1999998,53426,9.5631218,17.548635,15.706442,38.779972,347.46228,10.53766061121165,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.1073557,0,0,0,0,0,0,0,1
Colorado,2009,6,0,0,0,0,0,159,.35449421,4,7,3.2829459,69.602585,231.72643,549.98639,1963.1398,257.6803,3.2416511,.14453222,.10323729,.16517967,4198306,322.3919361761625,2.7,61077,.31917635,5.1907125,.74272811,12.638526,470.65881,9.166316128457526,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.1887412,0,0,0,0,0,0,0,1
West Virginia,2009,49,1,1,1,0,0,84,.27680525,0,0,4.6372895,50.458126,225.57101,662.74597,1736.3889,152.20247,4.2508488,.66246992,.055205826,.055205826,1765197,229.3228461185919,5.5,37238,.31860468,6.5920687,.48589477,13.184081,351.49548,15.52155368494281,0,0,1,0,2008,2008,1,1,0,0,0,0,0,0,0,0,1,0,1,1.5341301,3,0,0,0,1,0,0,0
Washington,2009,48,0,0,0,0,0,190,.26776934,3,17,2.9385586,103.79298,199.94571,820.43011,2604.8157,367.27344,2.8921604,.24745756,.061864391,.27838975,5757739,237.4195843194698,5,53841,.37327152,.23132344,.7916128,.58083564,281.99338,9.85760208998706,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.0779191,0,0,0,0,0,0,0,1
Georgia,2009,11,1,1,1,0,1,566,.52833027,11,8,5.9593582,154.04836,258.51611,1038.2129,2413.3926,349.16995,5.8751268,1.7583265,.12634681,.094760112,7952631,369.7266979946637,3.5,53051,.035195898,.25879484,.074805431,.64100796,561.93799,12.65403864456933,0,0,1,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.7849628,5,0,1,0,0,0,0,0
Virginia,2009,47,0,0,0,0,0,370,.53721225,11,10,4.7916722,82.131851,128.35207,413.84509,1947.4133,151.39095,4.7916722,.32376164,.1554056,.14245513,6847117,298.1254738308108,2.3,59714,.24762246,4.4850411,.54428744,10.432712,493.30914,9.068605078604616,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.5668795,0,0,0,0,0,0,0,1
Delaware,2009,8,0,0,0,0,0,41,.45178571,2,1,4.7462931,194.48225,416.40042,803.74426,2412.043,220.64476,4.7462931,1.0418693,.34728974,.23152649,759017,391.8225810489093,3.3,63768,1.5692666,4.686193,2.9050732,10.923076,786.49554,8.876481027434169,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.5573639,0,0,0,0,0,0,0,1
Montana,2010,27,1,1,1,1,0,26,.18471338,0,0,2.6429129,15.959128,222.51294,371.43094,2031.8918,155.11867,2.7445636,.406602,.1016505,.1016505,877433,277.5140666010966,4.8000002,41499,.70683461,12.456564,1.155074,23.960119,377.73325,13.41150834308716,0,0,0,1,2009,2009,1,1,0,0,0,0,0,0,0,0,0,1,1,.97188169,2,0,0,0,0,1,0,0
Florida,2010,10,1,0,1,1,1,987,.42570728,40,56,5.2853031,139.68837,372.28992,905.61823,2454.9832,222.02557,5.2853031,,.21955161,.30523029,15593433,413.4945781342697,3.8,49196,1.2267472,2.1707792,2.3019562,5.2502551,558.54999,12.03967721540215,0,0,1,0,2005,2005,1,5,0,0,0,0,0,0,0,0,0,1,1,1.66493,6,1,0,0,0,0,0,0
West Virginia,2010,49,1,1,1,0,0,62,.2789855,0,0,3.3561552,44.820911,248.24722,582.23877,1536.4154,127.80456,3.0854976,.21652614,.054131534,.054131534,1765197,229.3228461185919,5.5,37238,.31860468,6.5920687,.48589477,13.184081,361.6528,15.52155368494281,0,0,1,0,2008,2008,1,2,0,0,0,0,0,0,0,0,0,1,1,1.210796,3,0,0,0,1,0,0,0
Kansas,2010,17,1,1,1,0,1,100,.45401555,3,4,3.5294309,54.494411,274.58972,684.85077,2244.7886,212.0835,3.4588423,.52941465,.14117724,.17647155,2606468,372.1511255845074,3.8,51985,.99621403,9.6955729,1.7102071,20.418896,319.44879,9.019370274256197,0,1,0,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.2611367,5,0,1,0,0,0,0,0
Idaho,2010,13,0,0,0,0,0,21,.28037384,0,0,1.3518698,13.776197,174.13371,418.56464,1510.3605,85.103424,1.4162446,.19312426,.064374752,.064374752,1262457,261.1574097177171,4.5999999,47620,11.550888,42.896828,20.203936,100.01656,478.3688,11.48894576211308,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,.3014887,0,0,0,0,0,0,0,1
Maryland,2010,21,0,0,0,0,0,430,.32133165,7,8,7.4994168,192.78734,329.7825,637.31091,2065.9673,314.81854,7.4296551,.74994171,.13952404,.15696454,5162430,362.3099974236939,3.5999999,69047,.54666114,6.0534477,1.0607796,15.387211,394.94022,8.058317497767524,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,2.0148253,0,0,0,0,0,0,0,1
Arizona,2010,3,1,1,1,1,1,409,.43837392,17,20,6.4452577,109.31725,261.18265,800.07867,2420.7378,338.93546,6.3822231,.94551456,.28365436,.33093008,5020782,358.9679854652124,4,50370,.26902184,4.0020657,.56620663,9.4672308,632.39166,12.88169850832002,0,0,0,1,2006,2005,1,5,0,0,0,0,0,0,0,0,0,1,1,1.8633447,5,0,1,0,0,0,0,0
Georgia,2010,11,1,1,1,0,1,558,.56405073,22,7,5.8047853,128.71434,250.16751,1006.194,2347.4114,315.25809,5.7319651,1.7996914,.23926534,.083222724,7952631,369.7266979946637,3.5,53051,.035195898,.25879484,.074805431,.64100796,587.0531,12.65403864456933,0,0,1,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.7586826,5,0,1,0,0,0,0,0
Iowa,2010,16,0,0,0,0,0,39,.27200791,0,0,1.2857865,33.331543,212.5504,549.12976,1578.649,124.49051,1.2857865,.13187553,.032968882,.032968882,2822155,263.7346283248085,2.8,51899,.50401199,5.745893,.85689837,11.112146,311.72079,8.422074620281309,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,.25137061,0,0,0,0,0,0,0,1
Colorado,2010,6,0,0,0,0,0,120,.36717752,6,11,2.4143252,63.013885,214.9353,526.18207,1963.4901,226.28262,2.5551608,.16095501,.14083563,.24143252,4198306,322.3919361761625,2.7,61077,.31917635,5.1907125,.74272811,12.638526,459.02356,9.166316128457526,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,.88141984,0,0,0,0,0,0,0,1
Delaware,2010,8,0,0,0,0,0,48,.45926735,1,0,5.3824272,205.0929,379.68536,842.68622,2413.0093,216.30629,5.7188287,1.0092051,.2242678,.1121339,759017,391.8225810489093,3.3,63768,1.5692666,4.686193,2.9050732,10.923076,739.85944,8.876481027434169,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.6831394,0,0,0,0,0,0,0,1
North Carolina,2010,34,0,0,0,0,0,476,.48949012,0,5,5.0422688,101.79874,238.91455,1087.7953,2200.3677,193.95786,4.7880368,.41312706,.010593002,.063558012,7795432,346.3310307882873,3.7,48514,.0091720382,.6284706,.010493325,1.0400321,424.94885,11.98617344106138,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.6178561,0,0,0,0,0,0,0,1
North Dakota,2010,35,1,0,0,1,1,10,.13333334,0,1,1.502221,13.519989,176.66119,295.33667,1362.5145,129.04079,1.502221,.15022211,.15022211,.30044422,618569,240.070226603661,2.9000001,45575,15.899601,103.49371,29.083094,223.81044,223.38026,10.4772466774119,0,1,0,0,2007,2007,1,3,0,0,0,0,0,0,0,0,0,1,1,.40694466,4,0,0,1,0,0,0,0
Kentucky,2010,18,1,1,1,1,1,187,.4586446,7,0,4.3309727,86.804733,120.71138,702.01129,1718.238,143.80219,4.1920109,.64848787,.18528225,.023160281,3926965,251.3900684116105,4.3000002,45916,3.2335658,5.0753698,4.7599611,10.36625,475.80481,14.01418143528145,0,0,1,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.4657922,5,0,1,0,0,0,0,0
Nebraska,2010,28,0,0,0,0,0,54,.42829269,1,4,2.9782193,56.531013,184.92535,459.1973,2034.0686,199.32008,2.9782193,.16545662,.11030442,.27576104,1660445,272.8786560229336,2.8,52860,.59429854,4.4026151,1.382822,12.415949,252.98318,8.962717825643125,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.0913255,0,0,0,0,0,0,0,1
Louisiana,2010,19,1,0,1,1,1,510,.53367877,12,7,11.357343,116.04532,399.33307,1011.8056,2450.2688,220.31018,11.067842,1.4697738,.28950089,.17815439,4333011,478.9740898419137,4.9000001,38892,.019316822,1.7785554,.029632973,4.0265994,878.41254,17.38407772331988,0,0,1,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,2.4298644,5,0,1,0,0,0,0,0
Virginia,2010,47,0,0,0,0,0,369,.52377588,6,4,4.6543765,71.354492,120.19392,386.33847,1829.1952,133.04706,4.7300577,.30272368,.088294409,.063067436,6847117,298.1254738308108,2.3,59714,.24762246,4.4850411,.54428744,10.432712,471.87054,9.068605078604616,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.5378079,0,0,0,0,0,0,0,1
New Hampshire,2010,30,0,0,0,0,0,13,.20842572,0,0,.98765057,34.263878,100.43646,413.36975,1699.7466,73.541985,.98765057,.15194625,.075973123,.075973123,1200247,206.20755561147,2.7,64478,6.8105149,24.377649,13.980622,68.223961,209.76178,5.820218671656751,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,-.012426315,0,0,0,0,0,0,0,1
Oregon,2010,38,0,0,0,0,0,91,.25606695,4,5,2.3913186,62.804958,156.61823,516.02551,2283.0259,234.19154,2.5752661,.23650403,.13139112,.15766935,3343908,230.3891135760912,5.0999999,53809,2.7448123,19.385941,5.0559406,43.240574,368.26306,10.80412499386945,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,.87184489,0,0,0,0,0,0,0,1
Alaska,2010,2,1,0,0,1,1,31,.26430976,2,5,4.4278564,84.843445,482.63638,443.49985,2218.9275,231.24838,4.4278564,.57133633,.42850226,.85700452,607583,293.9516082576372,6.1999998,66910,.33065441,4.9629436,.68336344,12.253634,799.44238,8.631248734740767,0,0,0,1,2006,2005,1,5,0,0,0,0,0,0,0,0,0,1,1,1.4879156,5,0,1,0,0,0,0,0
Ohio,2010,36,1,0,0,1,1,476,.39759696,3,5,4.1294985,142.9622,136.30815,924.11414,2140.5898,183.20746,4.0947971,.39039379,.034701668,.052052505,11054019,298.0092579902387,4,54395,.22173835,1.6225592,.352451,3.2313948,448.62317,9.846020709752715,0,1,0,0,2008,2008,1,2,0,0,0,0,0,0,0,0,0,1,1,1.4181559,3,0,0,0,1,0,0,0
Nevada,2010,29,0,0,0,0,0,158,.35032088,3,10,5.8933654,197.61423,425.96347,829.0249,1586.0239,379.89825,5.8560653,.89519471,.14919911,.41029757,1964582,363.3851882995976,4.5,57935,.044131525,3.747973,.094829336,9.0881414,471.9541,9.914933558385448,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.7738272,0,0,0,0,0,0,0,1
New York,2010,33,0,0,0,0,0,866,.08948829,0,0,4.4861331,147.49846,227.24388,336.57913,1506.1959,105.84892,4.4809527,.80294532,.0051802923,.0051802923,18395996,470.3632246930256,4.5,51587,.73295295,1.9836001,1.3600134,4.7272191,293.49463,13.4089178971337,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.5009911,0,0,0,0,0,0,0,1
Washington,2010,48,0,0,0,0,0,152,.22617643,2,16,2.2829499,89.050072,187.11179,828.53064,2528.6675,386.43436,2.3129888,.24031053,.045058224,.25532994,5757739,237.4195843194698,5,53841,.37327152,.23132344,.7916128,.58083564,273.87891,9.85760208998706,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,.82546842,0,0,0,0,0,0,0,1
Wyoming,2010,51,0,0,0,1,1,8,.32894737,0,0,1.4368151,13.649744,153.73923,385.96448,1999.6875,106.14472,1.4368151,.35920379,.17960189,.17960189,479699,376.9030162664504,3.8,50175,.10881824,7.0644298,.14467406,12.877033,379.31921,10.49762455206286,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,.36242896,0,0,0,0,0,0,0,1
Michigan,2010,23,1,0,1,0,1,567,.48777518,16,10,5.72225,115.9891,320.1937,745.48706,1685.1875,276.05063,5.8837242,.41377822,.17156658,.11101367,9688555,292.9229384567668,3.7,57623,.16456531,3.1056025,.33120522,6.7884221,445.19507,9.820195065208383,0,1,0,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.7443621,5,0,1,0,0,0,0,0
Massachusetts,2010,22,0,0,0,0,0,210,.24585395,2,3,3.2235231,105.51666,333.46579,579.72766,1606.9264,175.80482,3.2849238,.30700222,.046050332,.061400443,6127881,323.1296430201565,2.8,59195,1.7168578,8.587781,3.2276411,18.954121,173.64046,8.639479128266361,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.1704749,0,0,0,0,0,0,0,1
South Carolina,2010,41,1,0,1,1,1,280,.54696912,7,3,6.1067944,108.65732,456.26477,1006.6614,2640.1853,287.82629,5.8450747,.98144907,.17447984,.087239921,3876975,316.8965495005771,3.5999999,47568,.017694207,1.3032326,.033402331,2.3638532,514.23572,13.02461326162794,0,0,1,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.809402,5,0,1,0,0,0,0,0
Illinois,2010,14,0,0,0,0,0,706,.012017553,0,14,5.5174966,156.72504,250.41307,589.25458,1874.0264,225.04509,5.4706059,.31260604,.0078151515,.11722726,12097512,413.1923985692265,4.5,58322,.34592238,3.0660355,.59637058,6.3135214,378.39398,10.14990520364849,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.7079242,0,0,0,0,0,0,0,1
Minnesota,2010,24,0,0,0,0,0,96,.3211334,2,9,1.8183192,64.171516,136.99899,462.44025,1959.0306,162.64487,1.8183192,.17046742,.056822475,.18940826,4783596,250.0420185985606,3.0999999,68688,1.9743724,2.5698867,2.7464485,5.1330004,185.54433,7.036421972089617,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,.59791255,0,0,0,0,0,0,0,1
Arkansas,2010,4,0,0,0,0,0,138,.4548904,3,4,4.7624454,81.858841,376.61279,1121.97,2268.0283,191.32607,4.5553827,.31059426,.1380419,.17255238,2599492,283.709278582123,4.1999998,37600,1.4365499,5.4123268,2.0820606,11.242081,559.2077,15.19373785339597,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.5607613,0,0,0,0,0,0,0,1
Connecticut,2010,7,0,0,0,0,0,130,.33633548,0,0,3.6501617,99.761726,162.60066,426.00195,1586.613,188.32027,3.7343962,.50540704,.028078167,.028078167,3297626,295.2730236843111,2.3,63523,.73568076,4.3054004,1.3634657,11.711607,542.49829,7.381916566645216,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.2947714,0,0,0,0,0,0,0,1
Oklahoma,2010,37,1,1,1,1,1,195,.45489961,6,11,5.2474551,89.798759,349.9649,1008.4802,2165.1807,274.21317,5.2474551,1.022581,.18837018,.32292032,3338279,310.7289714250966,3.0999999,41063,.14417608,5.6077995,.30015466,12.223813,706.44202,13.99167055839251,0,0,1,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.6577432,5,0,1,0,0,0,0,0
Indiana,2010,15,1,1,1,0,1,292,.45875543,13,5,4.5213466,96.295395,187.62039,729.53168,2121.7349,203.11995,4.0413408,.65033066,.21677689,.092904381,5902331,264.0821058663094,2.9000001,51740,.10809289,3.3498631,.1670357,6.2777061,433.98734,8.968033138094086,0,1,0,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.5088098,5,0,1,0,0,0,0,0
Pennsylvania,2010,39,0,0,0,0,0,657,.4055739,11,18,5.1883745,129.21184,205.95555,435.68918,1612.4473,131.63625,5.1646833,1.6504874,.094764829,.15004431,11847753,226.3213961330896,4.1999998,53400,.038403906,.47389576,.061235242,1.0487474,404.83536,9.587708319037374,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.6464205,0,0,0,0,0,0,0,1
Hawaii,2010,12,0,0,0,0,0,24,.096774191,1,1,1.7810522,78.21788,158.14259,642.88568,2324.2732,378.4736,1.8552628,.22263153,.14842102,.14842102,1175755,307.7171689680248,4,65263,.055708885,7.6047306,.093216702,13.562349,438.73254,10.06646792911789,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,.57720435,0,0,0,0,0,0,0,1
New Mexico,2010,32,0,0,0,0,0,142,.39281288,3,11,6.9683027,79.203102,461.87088,1031.2107,2182.7961,257.48367,6.821085,.78516084,.19629021,.58887064,1782739,305.3167064836748,5,44432,12.147544,39.915321,22.997086,96.790329,326.77414,17.33865697670831,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.9413717,0,0,0,0,0,0,0,1
Mississippi,2010,25,1,1,1,1,1,208,.52536881,1,0,7.0297036,93.920898,138.1945,1028.9053,1783.4493,181.15005,5.7454309,.70972967,.067593306,.033796653,2749244,277.0943575761191,5.5999999,43426,1.8166813,11.687977,3.1869125,24.540274,711.99408,17.81489747727012,0,0,1,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.9501445,5,0,1,0,0,0,0,0
Tennessee,2010,43,1,1,1,1,1,357,.56287354,25,12,5.6635771,132.72124,445.15396,1019.0472,2428.2307,235.34779,5.6953058,.58698136,.41247338,.20623669,5541337,389.6532551620665,4,43169,3.5567951,13.015974,6.7086158,29.884737,435.49258,12.80476173890886,0,0,1,0,2007,2007,1,3,0,0,0,0,0,0,0,0,0,1,1,1.7340556,4,0,0,1,0,0,0,0
New Jersey,2010,31,0,0,0,0,0,371,.33533594,2,16,4.2370443,134.9687,158.57509,442.34286,1470.4485,177.65892,4.2370443,.62813324,.034261812,.19415027,8219529,464.8319873316342,3.7,63818,.036267284,.59614122,.068020932,1.3406973,285.59506,7.879940565937538,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.4438659,0,0,0,0,0,0,0,1
California,2010,5,0,0,0,0,0,1809,.31015554,32,83,4.8929396,157.19075,259.32578,619.0069,1624.3748,412.54321,4.8929396,.69512737,.089257598,.22720116,33051894,313.8882146965617,4.9000001,59274,.50634015,2.8180654,1.0736934,7.4689851,446.45569,13.02469686003471,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.5877932,0,0,0,0,0,0,0,1
South Dakota,2010,42,1,0,1,0,0,23,.11688311,1,2,2.8480749,19.069719,200.47972,393.90115,1375.2488,98.444328,2.8480749,.2476587,.2476587,.37148803,726426,249.5780712694755,2.7,46181,10.441257,40.579632,18.194008,92.379814,425.22998,11.60228295793377,0,1,0,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.0466433,5,0,1,0,0,0,0,0
Wisconsin,2010,50,0,0,0,0,0,155,.52642095,0,11,2.735085,79.476273,146.38881,468.77591,1904.1132,143.60078,2.735085,.33526847,.017645709,.21174851,5207717,323.2510522365175,3.4000001,57087,.50375241,6.2465568,.82229888,13.306829,400.98111,8.269592990556131,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.0061625,0,0,0,0,0,0,0,1
Utah,2010,45,0,0,0,0,0,53,.27681389,1,4,1.9478319,46.60096,132.67308,551.89795,2459.1929,218.63495,1.9478319,.36751544,.073503092,.18375772,2192689,309.8934687044082,3.3,60204,.019473806,1.8613219,.023988809,3.791281,250.16777,9.049801408225242,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,0,1,0,.66671687,0,0,0,0,0,0,0,1
Alabama,2010,1,1,0,1,0,1,273,.21403067,0,0,5.7427597,100.15121,245.55031,884.21674,2428.7456,222.97894,4.6068292,.2945005,.021035749,.021035749,4332380,348.8382828837729,4.0999999,44851,2.2222428,4.6948099,3.4716945,10.414437,668.17957,14.7059814697695,0,0,1,0,2006,2006,1,4,0,0,0,0,0,0,0,0,0,1,1,1.7479398,5,0,1,0,0,0,0,0
Texas,2010,44,1,0,1,1,1,1249,.49566117,48,49,5.0384617,132.48856,288.49933,922.15955,2640.759,274.40454,5.0344276,.7906633,.19766583,.20169982,20290711,362.3579282165124,4.4000001,48883,.0089597646,.91391575,.017525261,1.311137,700.49945,14.98772024302155,0,0,1,0,2007,2007,1,3,0,0,0,0,0,0,0,0,0,1,1,1.6171008,4,0,0,1,0,0,0,0
Vermont,2010,46,0,0,0,0,0,7,.25675675,0,0,1.120043,11.840455,96.3237,538.58069,1675.9043,70.562706,1.120043,.16000615,.16000615,.16000615,588067,211.2004244414327,2.7,50130,18.556728,55.125862,35.983994,131.03625,332.65277,9.052709980325371,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,.11336711,0,0,0,0,0,0,0,1
Maine,2010,20,0,0,0,0,0,24,.18115942,1,2,1.8055675,31.146038,59.734192,553.63214,1849.5781,74.47966,1.8055675,.15046395,.15046395,.22569594,1240011,232.3366486265041,3.3,47183,8.4043608,15.418896,17.970566,39.550777,162.04968,10.05853980327594,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,.59087497,0,0,0,0,0,0,0,1
Rhode Island,2010,40,0,0,0,0,0,29,.2551282,1,0,2.7518253,74.01461,151.44528,580.82489,1745.0367,227.64236,2.7518253,.28467157,.18978105,.094890527,1009503,308.5676813243745,4.1999998,53426,9.5631218,17.548635,15.706442,38.779972,318.54749,10.53766061121165,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,0,1,0,1.0122645,0,0,0,0,0,0,0,1
Missouri,2010,26,1,0,0,0,1,420,.52886498,5,10,7.0464916,102.87878,323.2662,738.92529,2354.1992,269.29343,7.0632691,1.2918568,.10066417,.18455097,5433153,294.838006586599,3.3,57098,.0071965577,1.0742565,.0097733308,2.0146313,513.77313,10.69741639891238,0,1,0,0,2007,2007,1,3,0,0,0,0,0,0,0,0,0,1,1,1.9525299,4,0,0,1,0,0,0,0
